dmdcode,bnf
13275711000001104,09020102
132775001000027109,09040300
13277611000001101,01050100
132795001000027100,10010300
132811000001106,02020400
13295001000027107,02020200
13301211000001105,04080100
13301711000001103,08030401
133135001000027105,09040300
133255001000027106,09040300
13326711000001103,06040200
133305001000027107,01020200
13330711000001103,09040100
133311000001107,02060100
133385001000027106,04030100
133395001000027105,04030100
133415001000027100,09040402
133465001000027101,09040300
133511000001101,09040251
133515001000027107,09040300
133535001000027101,09040300
133565001000027106,09040300
13357711000001101,02110000
133585001000027109,04070200
13358711000001100,04030100
133595001000027108,09040300
13359611000001100,04030100
13359711000001109,04030100
133615001000027103,04070200
13365001000027104,09040300
133655001000027108,09045002
133695001000027102,09040300
13375311000001106,04020102
133805001000027109,03040102
133835001000027100,03040102
13385001000027101,01050100
133925001000027106,03040100
133965001000027103,09040300
133975001000027105,03010400
13398611000001101,09060400
133995001000027101,09040300
13401111000001106,09060400
13401911000001109,02060200
13402111000001101,02060200
134055001000027102,02120400
13408011000001104,09020200
134095001000027108,02120400
13411000001102,10010100
13411611000001100,06010203
13412311000001101,06010203
13412611000001106,06010203
13412911000001100,06010203
13413011000001108,06010203
13413111000001109,06010202
134145001000027108,02120400
134211000001101,02040000
134225001000027107,09040300
134235001000027109,10010100
134275001000027106,04050200
134285001000027101,04050200
13429711000001102,04070100
13435711000001102,04070100
134365001000027105,04070200
134395001000027107,04070200
13439711000001100,10010100
134411000001102,03040102
134435001000027108,04070200
13444311000001104,02050501
13444611000001109,02050501
13444911000001103,02050501
13445211000001108,02050501
134456001,02050400
134460003,02050504
134461004,02050504
134463001,02050502
13446311000001105,09050103
134489001,02120400
13449111000001100,10030250
134498003,03020000
1345001000027100,01030300
13450111000001107,10030250
134505001000027107,09040300
134508009,03040101
134510006,03030200
134511000001103,02050501
13451411000001106,09040251
134517009,04020102
13451711000001100,09040251
13451911000001103,09040251
134526007,04050200
134527003,04050200
134531009,04070401
134537008,04020300
134538003,04020300
13454011000001104,09050103
13454111000001103,02050501
13454211000001109,02050501
13454311000001101,02050501
13454411000001108,02050501
134545001000027102,09045002
13456011000001109,09040200
13456111000001105,09040200
134565001000027108,04080100
13456711000001106,06010201
134575001000027101,04080100
134587001,06010201
134589003,06040101
134595001000027105,04080100
134599008,06060200
134605001000027102,04080100
134608004,06010203
134609007,06010203
134610002,06010203
134611000001104,09040300
13461111000001107,09020201
134614006,07040500
134615007,07040500
13461511000001103,09020201
134635001000027106,09045002
134645005,09010101
134648007,09010102
134655001000027105,03090100
13467111000001100,04030400
134685001000027103,03090100
134715001000027105,03020000
134795001000027106,03020000
134795004,10030100
134807007,04070200
134810000,04070200
134812008,04070200
134845001000027101,09040300
13485001000027109,07020200
134875001000027100,09040300
134911000001105,09040300
135005001000027103,09040402
13504711000001102,02080200
13505411000001109,02080200
13506111000001105,04010100
13507111000001108,03080000
13508011000001108,01010200
135105001000027105,04020100
13511000001103,06010201
13515001000027100,01060200
135215001000027105,01020100
13525001000027109,01060300
135325001000027106,09045001
13532811000001109,02080200
13532911000001104,02080200
13533511000001104,03010000
13533711000001109,03010000
13535001000027106,01060300
135355001000027107,09040300
135375001000027105,09040300
135405001000027109,09045002
13542611000001106,09040250
1355001000027102,01030300
135505001000027101,09040300
13551411000001101,09040402
13551611000001103,09040402
135535001000027105,09045001
135555001000027109,01030200
135565001000027100,09045001
13557711000001103,09040100
135585001000027102,02020200
135595001000027103,09045001
135615001000027108,09040300
13563211000001105,06010600
13564811000001109,09040251
13565611000001106,09040100
13566111000001109,03010101
13566211000001103,03010101
13574711000001108,03040102
135749001,06020200
135775001000027106,06030000
135815001000027100,06020100
13581511000001106,01050100
13582511000001103,03090100
13585311000001103,03095000
135908006,01060200
135921004,02050400
135965001000027108,06030000
13600911000001104,02050501
13602411000001108,09045200
136045001000027105,06030000
136065001000027104,01020100
136075001000027106,01020100
13615111000001107,01060200
136155001000027104,09045001
13617211000001109,09060700
13618011000001103,07040250
13618311000001100,07040250
13619611000001101,01060200
136215001000027107,09040300
13625711000001101,03090100
13625911000001104,03090100
136265001000027106,09040300
13626711000001109,03090200
13628111000001107,04090100
13628411000001102,04090100
13628711000001108,04090100
13629411000001105,01060400
136295001000027108,09045002
13635511000001109,10030250
13636911000001109,10010100
136385001000027102,02120400
13639611000001106,01060400
13639711000001102,04090100
13639811000001105,04090100
13639911000001100,04090100
136415001000027108,09040300
13644811000001105,04090100
13648211000001103,09020201
13652011000001107,02050501
13656011000001106,01060200
136595001000027100,04070100
136625001000027101,04070100
13663211000001104,03010300
13665411000001101,04080100
13665711000001107,04080100
13665911000001109,04080100
13666311000001103,04080100
136665001000027109,04070100
13666611000001108,04080100
136675001000027102,04070100
136685001000027107,04070100
136695001000027106,09040300
136715001000027100,02030202
136725001000027109,04070100
136735001000027106,04070100
136745001000027107,04070100
136765001000027101,03040100
136775001000027108,04070100
136785001000027103,09045001
136805001000027104,04070100
136811000001107,10020200
136815001000027102,04070100
136845001000027109,04070100
136885001000027100,09040300
136935001000027100,04070100
13701111000001100,01050100
137055001000027107,09045002
137085001000027100,09040300
13711000001108,10010300
137115001000027108,09040300
137135001000027102,04070100
137165001000027107,04070100
13716811000001100,04020101
13717011000001109,01050100
13718611000001103,04080100
13718711000001107,04080100
13718811000001104,04080100
137195001000027109,09040300
137225001000027102,09040300
13731911000001109,02050504
13738211000001109,04030400
137385001000027101,09020101
13739311000001107,04010100
137455001000027102,03090100
13747411000001105,09060700
13747611000001108,09060700
13748611000001107,06010202
13752511000001109,09010102
13752811000001107,09010102
13759011000001108,09040300
13764411000001106,02060200
137735001000027105,04080100
137755001000027109,06030200
13776711000001103,09020201
13777011000001102,03030100
137811000001109,10010402
13799511000001107,01060600
138011000001102,02090000
13801511000001106,09060400
13801911000001104,03030100
138055001000027101,02120700
13806411000001101,03110000
13812411000001100,09040251
13812711000001106,09040251
138185001000027103,10010300
138205001000027104,06040102
138215001000027102,06040102
13823311000001109,06060200
13824711000001105,02060200
138295001000027101,04020100
138305001000027108,04020100
138335001000027104,04020100
13834811000001104,06040201
138355001000027100,03040102
138365001000027109,04070130
13838111000001100,04065400
13838611000001108,01020000
138425001000027105,04070100
13850011000001102,02080100
138505001000027106,03065300
138535001000027102,03065300
13854911000001108,01020200
138585001000027105,09045002
138605001000027101,04030100
138611000001109,04080100
138615001000027104,04030100
138625001000027108,09040402
13865111000001104,10010100
13867511000001104,06040101
13871211000001104,06030200
138715001000027109,03090200
138735001000027103,04070200
13876711000001100,03020000
13877811000001105,06010101
138845001000027100,06040101
13884711000001104,06010102
13884911000001102,06010102
13892411000001104,04030100
13892511000001100,02060200
13893211000001109,04010200
13893311000001101,04010200
138935001000027109,09050101
13893811000001105,04070100
13893911000001100,04080100
13894411000001106,02120400
13894811000001108,02020300
13895011000001103,02020300
139095001000027109,04030400
13911411000001101,06010600
13914311000001106,04110000
139155001000027107,07020100
13917811000001106,04080100
139185001000027100,09040300
